Seq.,Date,Code,Time,Latitude,Longitude,Vis.,SeaState,Species,Total seen,Adults,Juvenille,Calfs,Behaviour,Asso,Num boats,Comments,Empresa
8560,26/07/2016,IA,17:38:00,38.7546,-28.8874,4,3,Pm,1,x,,,3,1,1,,C
8477,27/07/2016,IA,15:36:00,37.6148,-25.7047,4,3,Pm,1,,,x,3,1,2,slowly moving to SW,A
8478,27/07/2016,RA,15:46:00,37.6138,-25.7617,4,3,Pm,3,2,,1,2,1,2,,A
8493,27/07/2016,IA,11:10:00,38.5946,-28.1915,3,,Pm,1,x,,,3,1,,,C
8495,27/07/2016,IA,11:17:00,38.5922,-28.1963,3,,Pm,6,3,1,2,3,1,,,C
8497,27/07/2016,IA,11:32:00,38.5996,-28.2037,3,,Pm,1,x,,,3,1,,,C
8499,27/07/2016,IA,11:38:00,38.5988,-28.2043,3,,Pm,6,4,1,1,1,1,,,C
8503,27/07/2016,IA,12:21:00,38.6024,-28.2306,3,,Pm,5,3,1,1,1,1,1,,C
8510,27/07/2016,IA,16:02:00,38.5652,-28.3002,4,1,Pm,1,X,,,3,1,,,C
8512,27/07/2016,IA,16:11:00,38.5724,-28.3068,4,1,Pm,1,X,,,3,1,2,,C
8514,27/07/2016,IA,16:22:00,38.5825,-28.3079,4,1,Pm,1,X,,,3,1,2,,C
8515,27/07/2016,RA,16:29:00,38.5857,-28.3091,4,1,Pm,1,X,,,3,1,2,SAME END TIME AND POSITION AS Pm of linha 7,C
8521,27/07/2016,IA,17:08:00,38.5976,-28.3249,4,1,Pm,1,x,,,3,1,,,C
8523,27/07/2016,IA,17:25:00,38.598,-28.3393,4,1,Pm,2,x,,,3,1,,,C
8525,27/07/2016,RA,17:40:00,38.5978,-28.3505,4,1,Pm,2,x,,,3,1,,,C
8439,28/07/2016,IA,14:08:00,37.697,-25.6028,2,3,Bp,1,x,,,3,1,6,"only surfaced twice, with long intervals.",E
8445,28/07/2016,IA,10:34:00,37.5999,-25.7393,4,1,Pm,1,x,,,2,1,4,,A
8378,29/07/2016,RA,15:50:00,37.5054,-25.7442,4,,Pm,2,x,,,2,1,1, fluked,A
8379,29/07/2016,IA,16:02:00,37.4964,-25.7634,4,,Pm,7,x,x,x,4,1,4,at least 3 calfs,A
8380,29/07/2016,RA,16:05:00,37.4764,-25.7474,4,,Pm,9,x,x,x,4,1,2,,A
8386,29/07/2016,RA,10:12:00,37.603,-25.7099,4,3,Pm,7,5,1,1,3,1,4,,E
8399,29/07/2016,IA,10:20:00,38.6036,-27.3245,1,,Bp,1,X,,,1,1,,,B
8410,29/07/2016,IA,09:58:00,38.705,-28.6567,3,,Bp,2,X,,,3,1,4,,C
8324,30/07/2016,RA,16:42:00,37.8522,-26.0671,4,1,Pm,1,x,,,3,1,1,moving to West,A
8325,30/07/2016,IA,16:44:00,37.8496,-26.0704,4,1,Pm,3,x,,,3,1,1,maybe more then 3 Pm's,A
8335,30/07/2016,RA,13:35:00,37.5828,-25.4323,4,3,Pm,1,x,,,2,1,1,,E
8336,30/07/2016,RA,13:58:00,37.5952,-25.4058,4,3,Pm,2,1,1,,3,1,1,Shallow dive. ,E
8337,30/07/2016,RA,14:24:00,37.6164,-25.3878,4,3,Pm,2,1,1,,3,1,1,,E
8340,30/07/2016,RA,16:32:00,37.6699,-25.2804,4,2,Pm,1,,x,,2,1,2,,E
8341,30/07/2016,RA,16:56:00,37.6911,-25.2558,4,2,Pm,2,x,,,2,1,1,,E
8342,30/07/2016,IA,16:58:00,37.6903,-25.2554,4,2,Pm,1,x,,,3,1,1,Curious. Spy hoping next to the boat several times. Went under the boat.,E
8344,30/07/2016,RA,17:11:00,37.6973,-25.249,4,2,Pm,1,x,,,3,1,1,Shallow dive. Didn't see it again.,E
8354,30/07/2016,IA,09:40:00,38.5185,-27.1907,1,,Pm,2,X,,,2,5,,,B
8362,30/07/2016,IA,09:56:00,38.6932,-28.5335,4,1,Bp,1,X,,,3,1,,,C
8364,30/07/2016,RA,10:39:00,38.7087,-28.6313,4,1,Pm,1,X,,,3,1,2,,C
8365,30/07/2016,IA,11:27:00,38.7174,-28.6286,4,1,Pm,1,X,,,3,1,3,,C
8370,30/07/2016,IA,16:05:00,38.6497,-28.4546,4,2,Bp,2,X,,,3,1,3,,C
8229,31/07/2016,IA,15:56:00,37.7757,-25.9773,1,1,Pm,2,x,,,1,1,1,,A
8230,31/07/2016,RA,16:16:00,37.7698,-25.9774,1,1,Pm,5,3,,2,1,1,,,A
8258,31/07/2016,IA,09:40:00,38.5672,-27.3747,1,,Pm,3,X,,,2,1,,,B
8270,31/07/2016,IA,09:48:00,38.6759,-28.5422,4,,Bp,1,X,,,3,1,,,C
8276,31/07/2016,RA,10:51:00,38.7209,-28.6171,4,,Pm,1,,,X,3,1,1,,C
8277,31/07/2016,IA,10:59:00,38.7266,-28.6188,4,,Pm,3,X,,,3,1,1,,C
8294,31/07/2016,IA,15:07:00,38.723,-28.7698,4,,Pm,4,3,,1,3,1,,,C
8300,31/07/2016,IA,15:53:00,38.7294,-28.8037,4,,Pm,1,x,,,3,1,2,,C
8302,31/07/2016,IA,16:01:00,38.727,-28.807,4,,Pm,4,3,,1,3,1,3,,C
8164,01/08/2016,IA,09:54:00,37.6288,-25.6536,4,1,Pm,1,x,,,3,1,6,,E
8168,01/08/2016,IA,10:14:00,37.6076,-25.664,4,1,Pm,1,x,,,3,1,6,,E
8170,01/08/2016,IA,10:22:00,37.6159,-25.6619,4,1,Pm,1,x,,,3,1,4,,E
8172,01/08/2016,IA,10:35:00,37.6322,-25.6421,4,1,Pm,1,X,,,3,1,2,,E
8191,01/08/2016,IA,10:36:00,37.6238,-25.652,4,1,Pm,1,x,,,4,1,5,whit mark before dorsal fin,A
8193,01/08/2016,IA,10:50:00,37.6368,-25.662,4,1,Pm,1,x,,,4,1,3,,A
8202,01/08/2016,IA,13:57:00,37.6419,-25.7551,3,2,Pm,1,x,,,2,1,4,,E
8207,01/08/2016,IA,09:30:00,38.6636,-28.6005,4,2,Pm,1,X,,,3,1,,,C
8209,01/08/2016,IA,09:36:00,38.6688,-28.6014,4,2,Pm,5,3,,2,3,1,,,C
8211,01/08/2016,RA,09:52:00,38.6698,-28.6079,4,2,Pm,1,X,,,3,1,,,C
8220,01/08/2016,IA,15:09:00,38.4634,-28.7219,4,1,Pm,1,X,,,3,1,,,C
8222,01/08/2016,IA,16:27:00,38.4812,-28.7885,4,1,Pm,1,X,,,3,1,4,,C
8224,01/08/2016,IA,16:57:00,38.4948,-28.8008,4,1,Pm,1,X,,,3,1,3,,C
8226,01/08/2016,RA,17:57:00,38.4831,-28.6582,4,1,Bp,1,X,,,3,1,4,,C
8116,02/08/2016,RA,10:12:00,37.6031,-25.7637,4,1,Pm,2,x,,,2,1,5,fluked to NW,A
8117,02/08/2016,RA,10:19:00,37.6097,-25.7805,4,1,Pm,1,x,,,2,1,2,fluked to NNW,A
8118,02/08/2016,IA,10:37:00,37.6212,-25.7917,4,1,Pm,1,x,,,4,1,1,,A
8120,02/08/2016,IA,11:03:00,37.6313,-25.7779,4,1,Pm,1,x,,,4,1,1,,A
8122,02/08/2016,IA,11:58:00,37.7081,-25.6467,4,1,Bp,1,x,,,3,1,1,2 blows and dived,A
8128,02/08/2016,IA,14:25:00,37.7094,-25.6279,4,1,Bp,1,x,,,2,1,1,"curved
",A
8130,02/08/2016,IA,15:45:00,37.6606,-25.7109,4,1,Pm,1,x,,,4,1,3,,A
8131,02/08/2016,RA,16:03:00,37.6563,-25.7041,4,1,Pm,1,x,,,2,1,2,fluked to SE,A
8132,02/08/2016,RA,16:13:00,37.6518,-25.6982,4,1,Pm,1,x,,,4,1,1,,A
8143,02/08/2016,IA,10:15:00,38.5576,-27.3711,2,1,Pm,4,X,,,1,1,,,B
8147,02/08/2016,IA,09:46:00,38.498,-28.5997,4,4,Bp,1,,X,,3,1,2,,C
8154,02/08/2016,RA,16:03:00,37.6563,-25.7041,4,1,Pm,1,x,,,4,1,2,"fluked to SE
white marks on the dorsal",A
8155,02/08/2016,IA,16:13:00,37.6518,-25.6982,4,1,Pm,1,x,,,4,1,1,,A
8092,03/08/2016,IA,09:47:00,37.5874,-25.6774,3,2,Pm,5,x,,,4,1,3,,E
8100,03/08/2016,RA,14:34:00,37.6228,-25.7466,4,3,Pm,1,x,,,2,1,4,,E
8048,04/08/2016,IA,16:13:00,37.6098,-25.7127,3,2,Pm,1,x,,,4,1,2,moving to west,A
8049,04/08/2016,RA,16:18:00,37.6108,-25.7151,3,2,Pm,1,x,,,3,1,2,swimming to west,A
8051,04/08/2016,IA,16:37:00,37.6368,-25.728,3,2,Pm,2,x,,,3,1,1,moving to west,A
8053,04/08/2016,IA,17:04:00,37.6358,-25.7335,4,2,Pm,3,x,,,3,1,1,,A
8060,04/08/2016,IA,10:08:00,37.6332,-25.7279,4,2,Pm,3,2,1,,2,1,8,,E
8061,04/08/2016,RA,10:20:00,37.6283,-25.737,4,2,Pm,1,x,,,2,1,8,1 adult dive.,E
8062,04/08/2016,RA,10:22:00,37.629,-25.7345,4,2,Pm,1,x,,,2,1,8,The other adult dive.,E
8066,04/08/2016,IA,09:47:00,38.6735,-28.5714,4,4,Pm,1,X,,,3,1,1,,C
8068,04/08/2016,IA,10:08:00,38.6965,-28.52,4,4,Bp,1,X,,,3,1,1,,C
8070,04/08/2016,IA,10:38:00,38.6998,-28.4932,4,4,Bp,2,X,,,3,1,2,,C
8072,04/08/2016,IA,11:30:00,38.6329,-28.5292,4,4,Pm,1,,X,,3,1,,,C
8074,04/08/2016,IA,11:34:00,38.6345,-28.5203,4,4,Pm,1,X,,,3,1,1,,C
8076,04/08/2016,IA,11:44:00,38.6365,-28.5136,4,4,Pm,1,X,,,3,1,,,C
8038,05/08/2016,IA,16:05:00,38.6679,-28.6059,3,4,Pm,2,x,,,1,1,3,,C
8040,05/08/2016,IA,16:19:00,38.662,-28.6103,3,4,Pm,3,x,,,1,1,,,C
8042,05/08/2016,IA,17:18:00,38.6651,-28.6251,3,4,Pm,1,x,,,3,1,1,,C
7982,08/08/2016,IA,09:37:00,38.3998,-28.4922,3,3,Pm,2,x,,,3,1,2,,C
7984,08/08/2016,IA,09:51:00,38.378,-28.5038,3,3,Pm,1,x,,,3,1,,,C
7986,08/08/2016,IA,09:55:00,38.3747,-28.5062,3,3,Pm,2,x,,,3,1,2,,C
7990,08/08/2016,IA,11:11:00,38.3854,-28.4694,3,3,Bp,1,x,,,3,1,2,,C
7992,08/08/2016,IA,11:28:00,38.3885,-28.4607,3,3,Bp,1,x,,,3,1,1,,C
7925,09/08/2016,IA,09:46:00,38.4237,-28.5452,3,,Pm,7,X,,,1,1,3,,C
7927,09/08/2016,RA,10:18:00,38.4037,-28.5378,3,1,Pm,1,X,,,3,1,,,C
7932,09/08/2016,IA,15:37:00,38.3667,-28.6121,3,1,Pm,13,X,X,X,3,1,,,C
7936,09/08/2016,IA,16:38:00,38.3873,-28.6574,3,2,Pm,8,X,X,X,3,1,,,C
7942,09/08/2016,IA,10:20:00,38.5371,-27.303,2,1,Bp,3,X,,,1,1,,,B
7910,10/08/2016,IA,10:22:00,38.3819,-28.3579,4,1,Bp,3,X,,,3,1,6,,C
7865,11/08/2016,IA,10:17:00,38.669,-28.6014,4,2,Pm,1,x,,,3,1,,,C
7866,11/08/2016,RA,10:24:00,38.6659,-28.6085,4,2,Pm,1,x,,,3,1,1,,C
7868,11/08/2016,IA,10:37:00,38.6681,-28.6228,4,2,Pm,1,x,,,3,1,,,C
7870,11/08/2016,IA,10:44:00,38.6641,-28.624,4,2,Pm,1,x,,,3,1,2,,C
7872,11/08/2016,IA,10:57:00,38.664,-28.6151,4,2,Pm,1,x,,,3,1,,,C
7874,11/08/2016,IA,11:12:00,38.654,-28.6091,4,2,Pm,1,x,,,3,1,2,,C
7887,11/08/2016,IA,09:30:00,38.5979,-27.2479,2,1,Pm,1,,X,,1,1,,,B
7892,11/08/2016,IA,15:40:00,38.5373,-27.1792,2,1,Pm,8,X,,,2,1,,,B
7796,12/08/2016,IA,17:07:00,37.63,-25.5006,4,3,Pm,1,x,,,3,1,2,,E
7802,12/08/2016,IA,09:45:00,37.6318,-25.6634,4,2,Pm,3,x,,,4,1,1,,A
7803,12/08/2016,RA,09:53:00,37.6321,-25.6727,4,2,Pm,3,x,,,4,1,2,,A
7805,12/08/2016,IA,10:21:00,37.6309,-25.6864,4,2,Pm,1,x,,,4,1,2,,A
7807,12/08/2016,IA,10:28:00,37.6336,-25.6951,4,2,Pm,2,1,,1,2,1,1,,A
7809,12/08/2016,IA,10:35:00,37.6354,-25.6984,4,2,Pm,2,1,,1,2,1,5,,A
7815,12/08/2016,IA,14:51:00,37.6031,-25.7425,4,1,Pm,3,x,,,4,1,1,one big!,A
7817,12/08/2016,IA,15:06:00,37.6054,-25.7459,4,1,Pm,2,x,,,3,1,1,1 has a big white mark in front of the dorsal ,A
7818,12/08/2016,RA,15:22:00,37.6092,-25.7528,4,1,Pm,2,x,,,3,1,1,slowly moving to West,A
7820,12/08/2016,RA,15:45:00,37.619,-25.7519,4,1,Pm,1,x,,,3,1,1,moving to West,A
7825,12/08/2016,RA,18:25:00,37.6105,-25.7387,4,2,Pm,3,2,,1,1,1,1,,A
7826,12/08/2016,RA,18:55:00,37.6056,-25.7381,4,2,Pm,2,x,,,3,1,1,moving to West,A
7836,12/08/2016,RA,18:00:00,38.5444,-27.2256,2,1,Bp,1,X,,,1,1,,,B
7663,13/08/2016,IA,10:05:00,37.6018,-25.575,4,1,Pm,6,X,X,,3,1,4,,E
7670,13/08/2016,IA,16:57:00,37.6068,-25.7111,4,1,Pm,4,X,X,,3,1,2,,E
7676,13/08/2016,RA,13:50:00,37.588,-25.5743,4,2,Pm,1,x,,,2,1,1,Dive.,E
7677,13/08/2016,IA,13:54:00,37.5833,-25.5702,4,2,Pm,2,x,x,,3,1,1,,E
7679,13/08/2016,RA,14:31:00,37.5885,-25.6005,4,2,Pm,1,x,,,2,1,4,Dive.,E
7688,13/08/2016,IA,10:51:00,37.5921,-25.548,4,,Pm,2,x,,,4,1,1,big white mark on left dorsal side,A
7689,13/08/2016,RA,11:00:00,37.5901,-25.5413,4,,Pm,3,x,,,3,1,1,2 moving to West and 1 on the surface. That one has a White mark in front and below the dorsal,A
7691,13/08/2016,RA,11:42:00,37.5825,-25.5377,4,,Pm,1,x,,,2,1,1,the one with the mark. Fluked to West,A
7696,13/08/2016,IA,16:05:00,37.6007,-25.6688,4,2,Pm,1,x,,,4,1,2,logging,A
7698,13/08/2016,IA,16:21:00,37.5991,-25.6849,4,2,Pm,1,x,,,4,1,1,logging,A
7700,13/08/2016,IA,16:30:00,37.6027,-25.6857,4,2,Pm,1,x,,,4,1,1,,A
7704,13/08/2016,IA,10:05:00,37.6027,-25.5769,3,,Pm,1,,,x,4,1,4,,D
7710,13/08/2016,IA,14:30:00,37.5888,-25.5995,3,,Pm,1,x,,,2,1,4,,D
7716,13/08/2016,IA,17:20:00,37.614,-25.7241,3,,Pm,1,x,,,2,1,3,,D
7734,13/08/2016,RA,16:13:00,38.6451,-28.4653,4,3,Bp,1,x,,,3,1,,,C
7735,13/08/2016,IA,16:15:00,38.6365,-28.4636,4,3,Pm,1,x,,,3,1,1,,C
7739,13/08/2016,IA,16:52:00,38.6465,-28.4686,4,3,Pm,3,x,,,3,1,3,,C
7741,13/08/2016,IA,17:13:00,38.6498,-28.5014,4,3,Pm,1,,x,,3,1,3,,C
7743,13/08/2016,IA,17:38:00,38.663,-28.5115,4,3,Pm,1,,,x,3,1,,,C
7745,13/08/2016,IA,17:48:00,38.6593,-28.5083,4,3,Pm,1,x,,,3,1,,,C
7746,13/08/2016,RA,17:56:00,38.6596,-28.5147,4,3,Pm,2,x,,x,1,1,,,C
7752,13/08/2016,IA,16:27:00,37.8242,-26.0984,4,1,Pm,7,x,x,x,3,1,1,"traveling  to SW at 2,5 nots
",A
7641,14/08/2016,IA,15:55:00,38.4278,-28.694,3,4,Bp,2,x,,,3,1,2,,C
7651,14/08/2016,IA,12:00:00,37.7057,-25.977,4,1,Pm,8,7,,1,4,1,1,,A
7571,16/08/2016,IA,09:58:00,37.6212,-25.5638,3,3,Pm,2,X,,,3,1,5,,E
7577,16/08/2016,RA,10:16:00,37.6066,-25.5916,2,3,Pm,2,x,,,2,1,6,fluked to  SW,A
7578,16/08/2016,RA,10:30:00,37.5942,-25.5922,2,3,Pm,1,x,,,2,1,1,fluked to  S,A
7579,16/08/2016,RA,10:43:00,37.5881,-25.6017,2,3,Pm,1,x,,,3,1,2,moving to W,A
7580,16/08/2016,RA,10:57:00,37.5935,-25.6146,2,3,Pm,1,x,,,2,1,2,fluked to W,A
7581,16/08/2016,RA,11:19:00,37.6007,-25.6364,2,3,Pm,1,x,,,3,1,2,going to W and then change direction to S,A
7582,16/08/2016,RA,11:27:00,37.594,-25.6396,2,3,Pm,2,x,,,3,1,2,going to SSW,A
7583,16/08/2016,RA,11:37:00,37.5846,-25.6369,2,3,Pm,1,x,,,2,1,1,fluked to SE,A
7593,16/08/2016,IA,16:44:00,38.471,-28.6396,3,2,Bp,1,x,,,3,1,3,,C
7597,16/08/2016,IA,10:20:00,37.6081,-25.591,1,3,Pm,1,,,,2,1,7,,D
7531,17/08/2016,IA,10:28:00,37.7413,-25.9057,4,1,Pm,12,x,x,,1,1,3,,A
7536,17/08/2016,RA,15:50:00,37.8842,-25.9404,4,3,Bp,1,x,,,2,1,1,curved,A
7538,17/08/2016,RA,16:00:00,37.881,-25.9329,4,3,Pm,1,x,,,1,5,,,A
7540,17/08/2016,IA,16:30:00,37.8619,-25.9552,4,3,Pm,4,x,,,3,1,1,moving to W,A
7541,17/08/2016,RA,16:42:00,37.8538,-25.952,4,3,Pm,7,x,,,3,1,1,moving to W,A
7551,17/08/2016,IA,09:31:00,38.4673,-28.6446,3,1,Bp,1,x,,,3,1,3,,C
7553,17/08/2016,IA,10:20:00,38.3678,-28.6753,3,1,Bp,1,x,,,3,1,,,C
7558,17/08/2016,IA,14:55:00,37.87,-25.9291,1,2,Pm,8,,,,1,1,3,todos juntinhos,D
7563,17/08/2016,IA,10:00:00,38.5684,-27.3656,2,1,Bp,3,X,,,1,1,2,,B
7526,19/08/2016,IA,09:53:00,38.5538,-27.2251,2,,Pm,7,X,X,,1,1,2,,B
7447,20/08/2016,RA,14:54:00,37.6178,-25.7283,4,2,Pm,1,x,,,2,1,1,dived to East,A
7448,20/08/2016,RA,15:52:00,37.5937,-25.7019,4,2,Pm,1,x,,,2,1,5,fluked to South,A
7452,20/08/2016,IA,09:36:00,37.6148,-25.2859,4,1,Pm,5,4,,1,3,1,1,,E
7460,20/08/2016,IA,13:40:00,37.6352,-25.2547,4,2,Pm,5,4,,1,4,1,1,,E
7467,20/08/2016,RA,16:54:00,37.6424,-25.206,4,2,Pm,1,,,x,1,1,1,,E
7468,20/08/2016,RA,17:04:00,37.6269,-25.2033,4,2,Pm,1,x,,,3,1,1,,E
7469,20/08/2016,RA,17:19:00,37.6253,-25.2016,4,2,Pm,2,x,,x,3,1,2,,E
7474,20/08/2016,IA,09:53:00,37.6412,-25.6984,3,1,Pm,1,x,,,4,1,4,,D
7482,20/08/2016,IA,15:08:00,37.6106,-25.7232,3,,Pm,1,x,,,2,1,6,,D
7484,20/08/2016,IA,15:17:00,37.6117,-25.7152,3,,Pm,1,,,x,4,1,6,,D
7411,21/08/2016,RA,10:56:00,37.6369,-25.4275,3,2,Pm,2,1,1,,4,1,3,the adult fluked to NE and the juvenile disappear ,A
7412,21/08/2016,RA,10:58:00,37.6356,-25.4232,3,2,Pm,2,1,1,,2,1,1,,A
7415,21/08/2016,IA,14:42:00,37.6406,-25.3166,2,3,Pm,3,2,,1,4,1,1,One adult breaching,E
7422,21/08/2016,IA,15:52:00,37.6457,-25.2781,3,2,Pm,1,,,x,1,5,5,parecia agitado e rolava o corpo no contacto com os golfinhos,D
7434,21/08/2016,IA,16:08:00,37.6576,-25.2663,3,2,Pm,2,1,,1,3,1,2,,A
7436,21/08/2016,RA,16:29:00,37.6487,-25.2547,3,2,Pm,1,x,,,4,5,1,,A
7442,21/08/2016,IA,09:53:00,37.6394,-25.483,3,2,Pm,1,,,,2,1,4,fluke no momento em que chegamos,D
7399,22/08/2016,IA,15:04:00,37.6257,-25.7553,4,2,Pm,1,x,,,3,1,3,going to NE,A
7400,22/08/2016,RA,15:09:00,37.6262,-25.7536,4,2,Pm,2,1,,1,4,1,4,fluked to NE,A
7401,22/08/2016,RA,15:19:00,37.6223,-25.7484,4,2,Pm,2,1,,1,4,1,4,,A
7320,23/08/2016,RA,13:50:00,37.4934,-25.5466,4,2,Pm,3,x,,,3,1,1,,E
7321,23/08/2016,IA,14:16:00,37.486,-25.5508,4,2,Pm,6,5,,1,4,1,1,,E
7335,23/08/2016,RA,18:12:00,37.6204,-25.7536,4,1,Pm,2,1,,1,2,1,2,adult fluked and the calf disappear ,A
7338,23/08/2016,RA,10:16:00,37.5907,-25.7733,4,2,Pm,2,x,,,2,1,1,"1 Fluked to West, the other disappear ",A
7339,23/08/2016,RA,10:29:00,37.5965,-25.7706,4,2,Pm,1,,,x,4,1,4,,A
7340,23/08/2016,IA,10:44:00,37.5918,-25.7396,4,2,Pm,1,x,,,2,1,4,,A
7342,23/08/2016,IA,11:01:00,37.6012,-25.7409,4,2,Pm,3,2,,1,2,1,2,white mark in front of right dorsal,A
7352,23/08/2016,IA,10:28:00,37.5163,-25.4314,4,1,Pm,5,X,X,,3,1,1,,E
7360,23/08/2016,IA,10:31:00,37.5938,-25.776,3,1,Pm,1,,,x,4,1,4,,D
7366,23/08/2016,IA,14:31:00,37.4829,-25.5583,3,,Pm,8,x,,x,4,1,3,"subgrupos, a cria estava afastada, e havia 1 grupo de 5-6 e outro de 2-3",D
7281,24/08/2016,IA,10:49:00,37.6029,-25.5215,4,,Pm,3,x,,,3,1,5,,A
7282,24/08/2016,RA,11:02:00,37.5879,-25.5183,4,,Pm,3,x,,,3,1,2,,A
7283,24/08/2016,RA,11:16:00,37.5829,-25.506,1,,Pm,2,x,,,3,1,1,,A
7289,24/08/2016,IA,15:18:00,37.5745,-25.7388,4,,Pm,1,x,,,4,1,1,,A
7291,24/08/2016,IA,15:29:00,37.5692,-25.7556,4,,Pm,2,1,,1,1,1,1,,A
7292,24/08/2016,RA,15:32:00,37.5671,-25.7579,4,,Pm,2,1,,1,1,1,1,adult fluked to SW and the calf curved and disappear ,A
7310,24/08/2016,IA,09:26:00,38.5917,-27.2274,2,1,Pm,20,X,X,X,1,1,2,,B
7255,25/08/2016,RA,14:00:00,37.5562,-25.3676,4,2,Pm,1,x,,,2,1,1,,E
7256,25/08/2016,RA,14:06:00,37.5599,-25.3598,4,2,Pm,1,x,,,2,1,1,,E
7257,25/08/2016,RA,14:19:00,37.5547,-25.3523,4,2,Pm,1,x,,,2,1,1,,E
7268,25/08/2016,RA,18:04:00,37.6175,-25.1637,4,1,Pm,2,x,,,2,1,1,,E
7213,27/08/2016,IA,09:45:00,37.6091,-25.3911,4,1,Pm,12,X,X,X,3,1,1,,E
7219,27/08/2016,IA,13:40:00,37.5763,-25.2725,4,1,Pm,11,X,X,X,4,1,1,,E
7230,27/08/2016,IA,17:06:00,37.6147,-25.2079,4,3,Pm,12,X,X,X,3,1,1,,E
7240,27/08/2016,IA,15:30:00,37.6723,-25.8366,4,2,Pm,9,8,,1,1,5,2,,A
7243,27/08/2016,RA,16:42:00,37.6472,-25.8461,4,2,Pm,1,x,,,3,1,1,,A
7248,27/08/2016,IA,10:36:00,37.6012,-25.3722,3,1,Pm,6,,,,4,,5,,D
7200,28/08/2016,IA,09:50:00,38.5299,-27.3025,2,1,Pm,8,X,,X,3,1,2,,B
7201,28/08/2016,RA,10:20:00,38.5202,-27.3195,2,1,Pm,8,X,,X,3,1,2,,B
7156,29/08/2016,IA,11:26:00,37.9234,-25.9377,4,2,Pm,1,x,,,2,1,1,,A
7157,29/08/2016,RA,11:49:00,37.9125,-25.9505,4,2,Pm,1,x,,,2,1,1,,A
7090,31/08/2016,IA,10:50:00,37.7598,-25.8984,3,,Bp,2,x,,,2,1,3,"as 2 baleias estavam um pouco afastadas, mas dava para ver os 2 sopros.
",D
7097,31/08/2016,IA,11:00:00,37.7619,-25.9036,4,1,Bp,1,x,,,4,1,4,,A
7065,02/09/2016,RA,10:25:00,37.6403,-25.8275,4,3,Pm,1,x,,,2,5,7,Dive. We briefly saw the fluke.Sf dolphins in the area as well.,E
7040,07/09/2016,IA,13:49:00,37.6863,-25.2008,4,2,Pm,1,1,,,3,1,2,,E
7050,07/09/2016,RA,10:21:00,37.6232,-25.7006,4,4,Pm,6,5,,1,3,1,7,,E
7016,08/09/2016,IA,09:58:00,37.6531,-25.7117,4,2,Pm,2,1,1,,4,1,2,,A
7018,08/09/2016,IA,10:11:00,37.6511,-25.7141,4,2,Pm,2,1,1,,3,1,1,probably the same,A
7019,08/09/2016,RA,10:16:00,37.6662,-25.7172,4,2,Pm,2,1,1,,3,1,2,moving to west,A
7027,08/09/2016,IA,09:47:00,37.6226,-25.2296,4,1,Pm,5,3,1,1,1,1,1,,E
6973,13/09/2016,IA,15:01:00,37.8284,-26.0307,3,1,Pm,4,,,,4,1,3,,D
6977,13/09/2016,IA,10:28:00,37.7462,-25.9149,4,1,Pm,1,x,,,3,1,1,swimming to South and then to West,A
6918,14/09/2016,IA,16:56:00,37.5808,-25.7931,3,,Pm,1,,,,4,1,2,muito grande,D
6923,14/09/2016,IA,15:07:00,37.5947,-25.5632,4,1,Pm,1,x,,,4,1,1,,A
6924,14/09/2016,RA,15:33:00,37.6013,-25.5628,4,1,Pm,1,x,,,4,1,1,turning and showing the mouth,A
6925,14/09/2016,RA,15:43:00,37.6,-25.5645,4,1,Pm,2,x,x,,4,1,1,,A
6927,14/09/2016,RA,16:17:00,37.5939,-25.5837,4,1,Pm,3,,,,4,1,1,,A
6933,14/09/2016,IA,11:28:00,37.7497,-25.9944,4,,Pm,1,x,,,3,1,1,big male,A
6938,14/09/2016,RA,15:23:00,37.6107,-25.8236,4,1,Pm,1,x,,,4,1,4,big male fluked to W,A
6850,15/09/2016,RA,09:24:00,37.6479,-25.4116,4,1,Pm,1,,x,,4,1,1,,E
6851,15/09/2016,RA,09:30:00,37.6436,-25.4369,4,1,Pm,3,2,,1,3,1,1,Shallow dive.,E
6853,15/09/2016,IA,09:54:00,37.646,-25.4182,4,1,Pm,1,x,,,3,1,1,,E
6856,15/09/2016,RA,10:26:00,37.6633,-25.3254,4,1,Pm,1,,x,,3,1,1,Shallow dive. Didn't see it again.,E
6863,15/09/2016,RA,13:38:00,37.6008,-25.3384,4,1,Pm,3,X,X,X,3,1,1,Shallow dive.,E
6864,15/09/2016,RA,14:03:00,37.5972,-25.3558,4,1,Pm,1,x,,,2,1,1,Dive.,E
6865,15/09/2016,RA,14:10:00,37.5929,-25.3472,4,1,Pm,2,x,x,,3,1,1,Shallow dive.,E
6877,15/09/2016,RA,10:25:00,37.6442,-25.4729,3,,Pm,2,,,x,2,1,3,"2 crias que mergulharam logo quando chegamos mostrando a cauda, alimentação?",D
6878,15/09/2016,IA,10:30:00,37.6388,-25.4706,3,,Pm,2,x,,x,4,1,3,,D
6882,15/09/2016,IA,14:11:00,37.5852,-25.5333,3,,Pm,3,,,,4,1,2,,D
6887,15/09/2016,IA,10:19:00,37.5749,-25.7848,4,1,Pm,1,x,,,4,1,1,logging to SE,A
6890,15/09/2016,IA,11:09:00,37.5477,-25.7654,4,1,Pm,1,x,,,4,1,2,,A
6905,15/09/2016,RA,12:20:00,38.5613,-27.2444,2,1,Pm,1,,,,,,,,B
